Python: Episode: 88, Total Steps: 132337, Episode Steps: 1236, Reward: 10.25, Alpha: 0.500, Speed: 118.58 steps/s
Python: Episode: 89, Total Steps: 133362, Episode Steps: 1025, Reward: -0.38, Alpha: 0.500, Speed: 118.46 steps/s
Python: Episode: 89, Total Steps: 135000, Episode Steps: 1638, Reward: 31.24, Alpha: 0.500, Speed: 118.33 steps/s
Python: Episode: 90, Total Steps: 135755, Episode Steps: 2393, Reward: 29.58, Alpha: 0.500, Speed: 118.27 steps/s
Python: Episode: 91, Total Steps: 136351, Episode Steps: 596, Reward: -3.02, Alpha: 0.500, Speed: 118.22 steps/s
Python: Episode: 92, Total Steps: 136897, Episode Steps: 546, Reward: 6.47, Alpha: 0.500, Speed: 118.17 steps/s
Python: Episode: 93, Total Steps: 137361, Episode Steps: 464, Reward: 1.15, Alpha: 0.500, Speed: 118.13 steps/s
Python: Episode: 94, Total Steps: 138983, Episode Steps: 1622, Reward: 13.09, Alpha: 0.500, Speed: 118.02 steps/s
Python: Episode: 94, Total Steps: 140000, Episode Steps: 1017, Reward: 17.06, Alpha: 0.500, Speed: 117.92 steps/s
Python: Episode: 95, Total Steps: 140334, Episode Steps: 1351, Reward: 11.58, Alpha: 0.500, Speed: 117.89 steps/s
Python: Episode: 96, Total Steps: 140629, Episode Steps: 295, Reward: 1.22, Alpha: 0.500, Speed: 117.87 steps/s
Python: Episode: 97, Total Steps: 142224, Episode Steps: 1595, Reward: 4.00, Alpha: 0.500, Speed: 117.77 steps/s
Python: Episode: 98, Total Steps: 142960, Episode Steps: 736, Reward: 5.60, Alpha: 0.500, Speed: 117.73 steps/s
Python: Episode: 99, Total Steps: 143399, Episode Steps: 439, Reward: -4.54, Alpha: 0.500, Speed: 117.71 steps/s
Python: Episode: 100, Total Steps: 144117, Episode Steps: 718, Reward: 0.85, Alpha: 0.500, Speed: 117.68 steps/s
Python: Episode: 101, Total Steps: 144609, Episode Steps: 492, Reward: -0.24, Alpha: 0.500, Speed: 117.65 steps/s
Python: Episode: 101, Total Steps: 145000, Episode Steps: 391, Reward: 13.93, Alpha: 0.500, Speed: 117.64 steps/s
Python: Episode: 102, Total Steps: 145308, Episode Steps: 699, Reward: 14.37, Alpha: 0.500, Speed: 117.63 steps/s
Python: Episode: 103, Total Steps: 146535, Episode Steps: 1227, Reward: 9.54, Alpha: 0.500, Speed: 117.53 steps/s
Python: Episode: 104, Total Steps: 147999, Episode Steps: 1464, Reward: 14.84, Alpha: 0.500, Speed: 117.43 steps/s
Python: Episode: 105, Total Steps: 149883, Episode Steps: 1884, Reward: 10.48, Alpha: 0.500, Speed: 117.34 steps/s
Python: Episode: 105, Total Steps: 150000, Episode Steps: 117, Reward: -0.85, Alpha: 0.500, Speed: 117.32 steps/s
Python: Saving models at step 150000...
Python: Episode: 106, Total Steps: 151270, Episode Steps: 1387, Reward: 5.20, Alpha: 0.500, Speed: 117.26 steps/s
Python: Episode: 107, Total Steps: 151827, Episode Steps: 557, Reward: -4.18, Alpha: 0.500, Speed: 117.23 steps/s
Python: Episode: 108, Total Steps: 152660, Episode Steps: 833, Reward: 2.31, Alpha: 0.500, Speed: 117.17 steps/s
Python: Episode: 109, Total Steps: 154442, Episode Steps: 1782, Reward: 15.80, Alpha: 0.500, Speed: 117.12 steps/s
Python: Episode: 110, Total Steps: 154675, Episode Steps: 233, Reward: -0.56, Alpha: 0.500, Speed: 117.10 steps/s
Python: Episode: 110, Total Steps: 155000, Episode Steps: 325, Reward: 8.60, Alpha: 0.500, Speed: 117.09 steps/s
Python: Episode: 111, Total Steps: 155748, Episode Steps: 1073, Reward: 5.43, Alpha: 0.500, Speed: 117.08 steps/s
Python: Episode: 112, Total Steps: 156228, Episode Steps: 480, Reward: 4.32, Alpha: 0.500, Speed: 117.07 steps/s
Python: Episode: 113, Total Steps: 159011, Episode Steps: 2783, Reward: 27.98, Alpha: 0.500, Speed: 116.98 steps/s
Python: Episode: 113, Total Steps: 160000, Episode Steps: 989, Reward: 14.07, Alpha: 0.500, Speed: 116.91 steps/s
Python: Episode: 114, Total Steps: 160161, Episode Steps: 1150, Reward: 6.96, Alpha: 0.500, Speed: 116.90 steps/s
Python: Episode: 115, Total Steps: 162003, Episode Steps: 1842, Reward: 17.54, Alpha: 0.500, Speed: 116.86 steps/s
Python: Episode: 116, Total Steps: 162881, Episode Steps: 878, Reward: 3.39, Alpha: 0.500, Speed: 116.81 steps/s
Python: Episode: 117, Total Steps: 163550, Episode Steps: 669, Reward: 5.46, Alpha: 0.500, Speed: 116.78 steps/s
Python: Episode: 117, Total Steps: 165000, Episode Steps: 1450, Reward: 14.25, Alpha: 0.500, Speed: 116.72 steps/s
Python: Episode: 118, Total Steps: 166182, Episode Steps: 2632, Reward: 27.17, Alpha: 0.500, Speed: 116.68 steps/s
Python: Episode: 119, Total Steps: 167503, Episode Steps: 1321, Reward: 16.53, Alpha: 0.500, Speed: 116.62 steps/s
Python: Episode: 119, Total Steps: 170000, Episode Steps: 2497, Reward: 35.80, Alpha: 0.500, Speed: 116.49 steps/s
Python: Episode: 120, Total Steps: 170924, Episode Steps: 3421, Reward: 33.15, Alpha: 0.500, Speed: 116.45 steps/s
Python: Episode: 121, Total Steps: 172428, Episode Steps: 1504, Reward: 22.75, Alpha: 0.500, Speed: 116.39 steps/s
Python: Episode: 122, Total Steps: 173200, Episode Steps: 772, Reward: 0.81, Alpha: 0.500, Speed: 116.33 steps/s
Python: Episode: 122, Total Steps: 175000, Episode Steps: 1800, Reward: 24.85, Alpha: 0.500, Speed: 116.27 steps/s
Python: Episode: 123, Total Steps: 176689, Episode Steps: 3489, Reward: 35.17, Alpha: 0.500, Speed: 116.17 steps/s
Python: Episode: 124, Total Steps: 178529, Episode Steps: 1840, Reward: 6.97, Alpha: 0.500, Speed: 116.11 steps/s
Python: Episode: 124, Total Steps: 180000, Episode Steps: 1471, Reward: 25.73, Alpha: 0.500, Speed: 116.03 steps/s
Python: Episode: 125, Total Steps: 181347, Episode Steps: 2818, Reward: 33.20, Alpha: 0.500, Speed: 115.97 steps/s
Python: Episode: 126, Total Steps: 181731, Episode Steps: 384, Reward: 3.33, Alpha: 0.500, Speed: 115.95 steps/s
Python: Episode: 127, Total Steps: 182101, Episode Steps: 370, Reward: -4.12, Alpha: 0.500, Speed: 115.94 steps/s
Python: Episode: 128, Total Steps: 183693, Episode Steps: 1592, Reward: 15.45, Alpha: 0.500, Speed: 115.84 steps/s
Python: Episode: 128, Total Steps: 185000, Episode Steps: 1307, Reward: 20.51, Alpha: 0.500, Speed: 115.81 steps/s
